year,area,age_group,day_consultations,modality,priority,center_id,professional_type,total_hours,total_area_hours,weight,day_consultations_center
2023,Mar Menor,10-14,19,In-person,0,140,GP,166.01124312675765,2200.2678548074855,0.07545046970714525,1
2023,Mar Menor,10-14,19,In-person,0,141,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,10-14,19,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,3
2023,Mar Menor,10-14,19,In-person,0,143,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,10-14,19,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,2
2023,Mar Menor,10-14,19,In-person,0,145,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,10-14,19,In-person,0,146,GP,165,2200.2678548074855,0.0749908696977427,1
2023,Mar Menor,10-14,19,In-person,0,147,GP,75,2200.2678548074855,0.03408675895351941,1
2023,Mar Menor,10-14,19,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,2
2023,Mar Menor,10-14,19,In-person,0,158,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,10-14,19,In-person,0,272,GP,168.66666666666666,2200.2678548074855,0.07665733346880364,1
2023,Mar Menor,15-19,19,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,3
2023,Mar Menor,15-19,19,In-person,0,140,GP,166.01124312675765,2200.2678548074855,0.07545046970714525,1
2023,Mar Menor,15-19,19,In-person,0,141,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,15-19,19,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,3
2023,Mar Menor,15-19,19,In-person,0,143,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,15-19,19,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,2
2023,Mar Menor,15-19,19,In-person,0,145,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,15-19,19,In-person,0,146,GP,165,2200.2678548074855,0.0749908696977427,1
2023,Mar Menor,15-19,19,In-person,0,147,GP,75,2200.2678548074855,0.03408675895351941,1
2023,Mar Menor,15-19,19,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,2
2023,Mar Menor,15-19,19,In-person,0,158,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,15-19,19,In-person,0,272,GP,168.66666666666666,2200.2678548074855,0.07665733346880364,1
2023,Mar Menor,20-24,22,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,4
2023,Mar Menor,20-24,22,In-person,0,140,GP,166.01124312675765,2200.2678548074855,0.07545046970714525,2
2023,Mar Menor,20-24,22,In-person,0,141,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,20-24,22,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,3
2023,Mar Menor,20-24,22,In-person,0,143,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,20-24,22,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,3
2023,Mar Menor,20-24,22,In-person,0,145,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,20-24,22,In-person,0,146,GP,165,2200.2678548074855,0.0749908696977427,2
2023,Mar Menor,20-24,22,In-person,0,147,GP,75,2200.2678548074855,0.03408675895351941,1
2023,Mar Menor,20-24,22,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,2
2023,Mar Menor,20-24,22,In-person,0,158,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,20-24,22,In-person,0,272,GP,168.66666666666666,2200.2678548074855,0.07665733346880364,2
2023,Mar Menor,25-29,22,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,4
2023,Mar Menor,25-29,22,In-person,0,140,GP,166.01124312675765,2200.2678548074855,0.07545046970714525,2
2023,Mar Menor,25-29,22,In-person,0,141,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,25-29,22,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,3
2023,Mar Menor,25-29,22,In-person,0,143,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,25-29,22,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,3
2023,Mar Menor,25-29,22,In-person,0,145,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,25-29,22,In-person,0,146,GP,165,2200.2678548074855,0.0749908696977427,2
2023,Mar Menor,25-29,22,In-person,0,147,GP,75,2200.2678548074855,0.03408675895351941,1
2023,Mar Menor,25-29,22,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,2
2023,Mar Menor,25-29,22,In-person,0,158,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,25-29,22,In-person,0,272,GP,168.66666666666666,2200.2678548074855,0.07665733346880364,2
2023,Mar Menor,30-34,22,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,4
2023,Mar Menor,30-34,22,In-person,0,140,GP,166.01124312675765,2200.2678548074855,0.07545046970714525,2
2023,Mar Menor,30-34,22,In-person,0,141,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,30-34,22,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,3
2023,Mar Menor,30-34,22,In-person,0,143,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,30-34,22,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,3
2023,Mar Menor,30-34,22,In-person,0,145,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,30-34,22,In-person,0,146,GP,165,2200.2678548074855,0.0749908696977427,2
2023,Mar Menor,30-34,22,In-person,0,147,GP,75,2200.2678548074855,0.03408675895351941,1
2023,Mar Menor,30-34,22,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,2
2023,Mar Menor,30-34,22,In-person,0,158,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,30-34,22,In-person,0,272,GP,168.66666666666666,2200.2678548074855,0.07665733346880364,2
2023,Mar Menor,35-39,22,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,4
2023,Mar Menor,35-39,22,In-person,0,140,GP,166.01124312675765,2200.2678548074855,0.07545046970714525,2
2023,Mar Menor,35-39,22,In-person,0,141,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,35-39,22,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,3
2023,Mar Menor,35-39,22,In-person,0,143,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,35-39,22,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,3
2023,Mar Menor,35-39,22,In-person,0,145,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,35-39,22,In-person,0,146,GP,165,2200.2678548074855,0.0749908696977427,2
2023,Mar Menor,35-39,22,In-person,0,147,GP,75,2200.2678548074855,0.03408675895351941,1
2023,Mar Menor,35-39,22,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,2
2023,Mar Menor,35-39,22,In-person,0,158,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,35-39,22,In-person,0,272,GP,168.66666666666666,2200.2678548074855,0.07665733346880364,2
2023,Mar Menor,40-44,25,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,4
2023,Mar Menor,40-44,25,In-person,0,140,GP,166.01124312675765,2200.2678548074855,0.07545046970714525,2
2023,Mar Menor,40-44,25,In-person,0,141,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,40-44,25,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,4
2023,Mar Menor,40-44,25,In-person,0,143,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,40-44,25,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,3
2023,Mar Menor,40-44,25,In-person,0,145,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,40-44,25,In-person,0,146,GP,165,2200.2678548074855,0.0749908696977427,2
2023,Mar Menor,40-44,25,In-person,0,147,GP,75,2200.2678548074855,0.03408675895351941,1
2023,Mar Menor,40-44,25,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,3
2023,Mar Menor,40-44,25,In-person,0,158,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,40-44,25,In-person,0,272,GP,168.66666666666666,2200.2678548074855,0.07665733346880364,2
2023,Mar Menor,45-49,24,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,4
2023,Mar Menor,45-49,24,In-person,0,140,GP,166.01124312675765,2200.2678548074855,0.07545046970714525,2
2023,Mar Menor,45-49,24,In-person,0,141,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,45-49,24,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,4
2023,Mar Menor,45-49,24,In-person,0,143,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,45-49,24,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,3
2023,Mar Menor,45-49,24,In-person,0,145,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,45-49,24,In-person,0,146,GP,165,2200.2678548074855,0.0749908696977427,2
2023,Mar Menor,45-49,24,In-person,0,147,GP,75,2200.2678548074855,0.03408675895351941,1
2023,Mar Menor,45-49,24,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,3
2023,Mar Menor,45-49,24,In-person,0,158,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,45-49,24,In-person,0,272,GP,168.66666666666666,2200.2678548074855,0.07665733346880364,2
2023,Mar Menor,5-9,26,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,4
2023,Mar Menor,5-9,26,In-person,0,140,GP,166.01124312675765,2200.2678548074855,0.07545046970714525,2
2023,Mar Menor,5-9,26,In-person,0,141,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,5-9,26,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,4
2023,Mar Menor,5-9,26,In-person,0,143,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,5-9,26,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,3
2023,Mar Menor,5-9,26,In-person,0,145,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,5-9,26,In-person,0,146,GP,165,2200.2678548074855,0.0749908696977427,2
2023,Mar Menor,5-9,26,In-person,0,147,GP,75,2200.2678548074855,0.03408675895351941,1
2023,Mar Menor,5-9,26,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,3
2023,Mar Menor,5-9,26,In-person,0,158,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,5-9,26,In-person,0,272,GP,168.66666666666666,2200.2678548074855,0.07665733346880364,2
2023,Mar Menor,50-54,21,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,3
2023,Mar Menor,50-54,21,In-person,0,140,GP,166.01124312675765,2200.2678548074855,0.07545046970714525,2
2023,Mar Menor,50-54,21,In-person,0,141,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,50-54,21,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,3
2023,Mar Menor,50-54,21,In-person,0,143,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,50-54,21,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,3
2023,Mar Menor,50-54,21,In-person,0,145,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,50-54,21,In-person,0,146,GP,165,2200.2678548074855,0.0749908696977427,2
2023,Mar Menor,50-54,21,In-person,0,147,GP,75,2200.2678548074855,0.03408675895351941,1
2023,Mar Menor,50-54,21,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,2
2023,Mar Menor,50-54,21,In-person,0,158,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,50-54,21,In-person,0,272,GP,168.66666666666666,2200.2678548074855,0.07665733346880364,2
2023,Mar Menor,55-59,17,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,3
2023,Mar Menor,55-59,17,In-person,0,140,GP,166.01124312675765,2200.2678548074855,0.07545046970714525,1
2023,Mar Menor,55-59,17,In-person,0,141,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,55-59,17,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,3
2023,Mar Menor,55-59,17,In-person,0,143,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,55-59,17,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,2
2023,Mar Menor,55-59,17,In-person,0,145,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,55-59,17,In-person,0,146,GP,165,2200.2678548074855,0.0749908696977427,1
2023,Mar Menor,55-59,17,In-person,0,147,GP,75,2200.2678548074855,0.03408675895351941,1
2023,Mar Menor,55-59,17,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,2
2023,Mar Menor,55-59,17,In-person,0,158,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,55-59,17,In-person,0,272,GP,168.66666666666666,2200.2678548074855,0.07665733346880364,1
2023,Mar Menor,60-64,12,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,2
2023,Mar Menor,60-64,12,In-person,0,140,GP,166.01124312675765,2200.2678548074855,0.07545046970714525,1
2023,Mar Menor,60-64,12,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,2
2023,Mar Menor,60-64,12,In-person,0,143,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,60-64,12,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,2
2023,Mar Menor,60-64,12,In-person,0,145,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,60-64,12,In-person,0,146,GP,165,2200.2678548074855,0.0749908696977427,1
2023,Mar Menor,60-64,12,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,1
2023,Mar Menor,60-64,12,In-person,0,272,GP,168.66666666666666,2200.2678548074855,0.07665733346880364,1
2023,Mar Menor,65-69,8,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,1
2023,Mar Menor,65-69,8,In-person,0,140,GP,166.01124312675765,2200.2678548074855,0.07545046970714525,1
2023,Mar Menor,65-69,8,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,1
2023,Mar Menor,65-69,8,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,1
2023,Mar Menor,65-69,8,In-person,0,146,GP,165,2200.2678548074855,0.0749908696977427,1
2023,Mar Menor,65-69,8,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,1
2023,Mar Menor,65-69,8,In-person,0,272,GP,168.66666666666666,2200.2678548074855,0.07665733346880364,1
2023,Mar Menor,70-74,6,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,1
2023,Mar Menor,70-74,6,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,1
2023,Mar Menor,70-74,6,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,1
2023,Mar Menor,70-74,6,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,1
2023,Mar Menor,75-79,5,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,1
2023,Mar Menor,75-79,5,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,1
2023,Mar Menor,75-79,5,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,1
2023,Mar Menor,75-79,5,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,1
2023,Murcia Este,0-4,22,In-person,0,5,GP,106,3414.1666666666665,0.031047107639736393,1
2023,Murcia Este,0-4,22,In-person,0,8,GP,240,3414.1666666666665,0.07029533805223334,2
2023,Murcia Este,0-4,22,In-person,0,9,GP,225,3414.1666666666665,0.06590187942396876,1
2023,Murcia Este,0-4,22,In-person,0,10,GP,200,3414.1666666666665,0.05857944837686112,1
2023,Murcia Este,0-4,22,In-person,0,32,GP,250,3414.1666666666665,0.0732243104710764,2
2023,Murcia Este,0-4,22,In-person,0,35,GP,300,3414.1666666666665,0.08786917256529168,2
2023,Murcia Este,0-4,22,In-person,0,38,GP,230,3414.1666666666665,0.06736636563339028,1
2023,Murcia Este,0-4,22,In-person,0,40,GP,240,3414.1666666666665,0.07029533805223334,2
2023,Murcia Este,0-4,22,In-person,0,66,GP,125,3414.1666666666665,0.0366121552355382,1
2023,Murcia Este,0-4,22,In-person,0,68,GP,102,3414.1666666666665,0.02987551867219917,1
2023,Murcia Este,0-4,22,In-person,0,86,GP,100,3414.1666666666665,0.02928972418843056,1
2023,Murcia Este,0-4,22,In-person,0,208,GP,100,3414.1666666666665,0.02928972418843056,1
2023,Murcia Este,0-4,22,In-person,0,213,GP,100,3414.1666666666665,0.02928972418843056,1
2023,Murcia Este,0-4,22,In-person,0,258,GP,81,3414.1666666666665,0.023724676592628755,1
2023,Murcia Este,0-4,22,In-person,0,273,GP,180,3414.1666666666665,0.052721503539175006,1
2023,Murcia Este,0-4,22,In-person,0,274,GP,250,3414.1666666666665,0.0732243104710764,2
2023,Murcia Este,10-14,19,In-person,0,5,GP,106,3414.1666666666665,0.031047107639736393,1
2023,Murcia Este,10-14,19,In-person,0,8,GP,240,3414.1666666666665,0.07029533805223334,1
2023,Murcia Este,10-14,19,In-person,0,9,GP,225,3414.1666666666665,0.06590187942396876,1
2023,Murcia Este,10-14,19,In-person,0,10,GP,200,3414.1666666666665,0.05857944837686112,1
2023,Murcia Este,10-14,19,In-person,0,32,GP,250,3414.1666666666665,0.0732243104710764,1
2023,Murcia Este,10-14,19,In-person,0,35,GP,300,3414.1666666666665,0.08786917256529168,2
2023,Murcia Este,10-14,19,In-person,0,38,GP,230,3414.1666666666665,0.06736636563339028,1
2023,Murcia Este,10-14,19,In-person,0,40,GP,240,3414.1666666666665,0.07029533805223334,1
2023,Murcia Este,10-14,19,In-person,0,66,GP,125,3414.1666666666665,0.0366121552355382,1
2023,Murcia Este,10-14,19,In-person,0,68,GP,102,3414.1666666666665,0.02987551867219917,1
2023,Murcia Este,10-14,19,In-person,0,86,GP,100,3414.1666666666665,0.02928972418843056,1
2023,Murcia Este,10-14,19,In-person,0,208,GP,100,3414.1666666666665,0.02928972418843056,1
2023,Murcia Este,10-14,19,In-person,0,213,GP,100,3414.1666666666665,0.02928972418843056,1
2023,Murcia Este,10-14,19,In-person,0,273,GP,180,3414.1666666666665,0.052721503539175006,1
2023,Murcia Este,10-14,19,In-person,0,274,GP,250,3414.1666666666665,0.0732243104710764,1
2023,Murcia Este,15-19,23,In-person,0,5,GP,106,3414.1666666666665,0.031047107639736393,1
2023,Murcia Este,15-19,23,In-person,0,8,GP,240,3414.1666666666665,0.07029533805223334,2
2023,Murcia Este,15-19,23,In-person,0,9,GP,225,3414.1666666666665,0.06590187942396876,2
2023,Murcia Este,15-19,23,In-person,0,10,GP,200,3414.1666666666665,0.05857944837686112,1
2023,Murcia Este,15-19,23,In-person,0,32,GP,250,3414.1666666666665,0.0732243104710764,2
2023,Murcia Este,15-19,23,In-person,0,35,GP,300,3414.1666666666665,0.08786917256529168,2
2023,Murcia Este,15-19,23,In-person,0,38,GP,230,3414.1666666666665,0.06736636563339028,2
2023,Murcia Este,15-19,23,In-person,0,40,GP,240,3414.1666666666665,0.07029533805223334,2
2023,Murcia Este,15-19,23,In-person,0,66,GP,125,3414.1666666666665,0.0366121552355382,1
2023,Murcia Este,15-19,23,In-person,0,68,GP,102,3414.1666666666665,0.02987551867219917,1
2023,Murcia Este,15-19,23,In-person,0,86,GP,100,3414.1666666666665,0.02928972418843056,1
2023,Murcia Este,15-19,23,In-person,0,94,GP,75,3414.1666666666665,0.02196729314132292,1
2023,Murcia Este,15-19,23,In-person,0,196,GP,75,3414.1666666666665,0.02196729314132292,1
2023,Murcia Este,15-19,23,In-person,0,208,GP,100,3414.1666666666665,0.02928972418843056,1
2023,Murcia Este,15-19,23,In-person,0,213,GP,100,3414.1666666666665,0.02928972418843056,1
2023,Murcia Este,15-19,23,In-person,0,257,GP,75,3414.1666666666665,0.02196729314132292,1
2023,Murcia Este,15-19,23,In-person,0,258,GP,81,3414.1666666666665,0.023724676592628755,1
2023,Murcia Este,15-19,23,In-person,0,273,GP,180,3414.1666666666665,0.052721503539175006,1
